SampleID,Order,Family,Genus,Species,Sample_type,Lat_Long_OG,DOI,Location,Source,Latitude,Longitude
ERR1521924,Casuariiformes,Dromaiidae,Dromaius,Dromaius_novaehollandiae,feces,"-37.939848,145.412228",10.1186/s13071-016-1607-1,Australia,EMP,-37.939848,145.412228
ERR1521923,Casuariiformes,Dromaiidae,Dromaius,Dromaius_novaehollandiae,feces,"-37.939848,145.412228",10.1186/s13071-016-1607-1,Australia,EMP,-37.939848,145.412228
ERR1521922,Casuariiformes,Dromaiidae,Dromaius,Dromaius_novaehollandiae,feces,"-37.939848,145.412228",10.1186/s13071-016-1607-1,Australia,EMP,-37.939848,145.412228
ERR1524145,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_capensis,Upper intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524144,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_capensis,Lower intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524143,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_capensis,Gizzard,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524142,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_capensis,Upper intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524141,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_capensis,Lower intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524140,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_capensis,Gizzard,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524139,Passeriformes,Turdidae,Turdus,Turdus_olivater,Upper intestine,"10.399444,66.978889",Missing: Not provided,Venezuela,EMP,10.399444,-66.978889
ERR1524138,Passeriformes,Turdidae,Turdus,Turdus_olivater,Lower intestine,"10.399444,66.978889",Missing: Not provided,Venezuela,EMP,10.399444,-66.978889
ERR1524137,Passeriformes,Turdidae,Turdus,Turdus_olivater,Gizzard,"10.399444,66.978889",Missing: Not provided,Venezuela,EMP,10.399444,-66.978889
ERR1524136,Passeriformes,Turdidae,Turdus,Turdus_olivater,Upper intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524135,Passeriformes,Turdidae,Turdus,Turdus_olivater,Lower intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524134,Passeriformes,Turdidae,Turdus,Turdus_olivater,Gizzard,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524133,Passeriformes,Thraupidae,Thraupis,Thraupis_palmarum,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524132,Passeriformes,Thraupidae,Thraupis,Thraupis_palmarum,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524131,Passeriformes,Thraupidae,Thraupis,Thraupis_palmarum,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524130,Passeriformes,Thraupidae,Thraupis,,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524129,Passeriformes,Thraupidae,Thraupis,,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524128,Passeriformes,Thraupidae,Thraupis,,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524127,Passeriformes,Thraupidae,Thraupis,,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524126,Passeriformes,Thraupidae,Thraupis,,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524125,Passeriformes,Thraupidae,Thraupis,,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524124,Passeriformes,Thraupidae,Thraupis,,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524123,Passeriformes,Thraupidae,Thraupis,,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524122,Passeriformes,Thraupidae,Thraupis,,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524121,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Upper intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524120,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Lower intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524119,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Gizzard,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524118,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Upper intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524117,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Lower intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524116,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Gizzard,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524115,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Upper intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524114,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Lower intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524113,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Gizzard,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524112,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Upper intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524111,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Lower intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524110,Passeriformes,Thraupidae,Saltator,Saltator_maximus,Gizzard,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524109,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Upper intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524108,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Lower intestine,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524107,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Gizzard,"8.878333,70.491111",Missing: Not provided,Venezuela,EMP,8.878333,-70.491111
ERR1524106,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Upper intestine,"6.07,61.468889",Missing: Not provided,Venezuela,EMP,6.07,-61.468889
ERR1524105,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Lower intestine,"6.07,61.468889",Missing: Not provided,Venezuela,EMP,6.07,-61.468889
ERR1524104,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Gizzard,"6.07,61.468889",Missing: Not provided,Venezuela,EMP,6.07,-61.468889
ERR1524103,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Upper intestine,"6.07,61.468889",Missing: Not provided,Venezuela,EMP,6.07,-61.468889
ERR1524102,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Lower intestine,"6.07,61.468889",Missing: Not provided,Venezuela,EMP,6.07,-61.468889
ERR1524101,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus_carbo,Gizzard,"6.07,61.468889",Missing: Not provided,Venezuela,EMP,6.07,-61.468889
ERR1524100,Passeriformes,Turdidae,Platycichla,Flavipes,Upper intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524099,Passeriformes,Turdidae,Platycichla,Flavipes,Lower intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524098,Passeriformes,Turdidae,Platycichla,Flavipes,Gizzard,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524097,Passeriformes,Turdidae,Platycichla,Flavipes,Upper intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524096,Passeriformes,Turdidae,Platycichla,Flavipes,Lower intestine,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524095,Passeriformes,Turdidae,Platycichla,Flavipes,Gizzard,"9.961667,68.671944",Missing: Not provided,Venezuela,EMP,9.961667,-68.671944
ERR1524094,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Upper intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524093,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Lower intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524092,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Gizzard,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524091,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Crop,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524090,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Upper intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524089,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Lower intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524088,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Gizzard,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524087,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Crop,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524086,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Upper intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524085,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Lower intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524084,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Gizzard,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524083,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Crop,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524082,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Upper intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524081,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Lower intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524080,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Gizzard,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524079,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Crop,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524078,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Upper intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524077,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Lower intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524076,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Gizzard,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524075,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Crop,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524074,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Upper intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524073,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Lower intestine,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524072,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Gizzard,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524071,Columbiformes,Columbidae,Columbina,Columbina_talpacoti,Crop,"10.461667,66.839444",Missing: Not provided,Venezuela,EMP,10.461667,-66.839444
ERR1524070,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524069,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524068,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524067,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524066,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524065,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524064,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524063,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524062,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524061,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524060,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524059,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524058,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524057,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524056,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524055,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524054,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524053,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524052,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524051,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524050,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524049,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524048,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524047,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524046,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524045,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524044,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524043,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524042,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524041,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524040,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524039,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524038,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524037,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524036,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524035,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524034,Columbiformes,Columbidae,Columbina,Columbina_passerina,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524033,Columbiformes,Columbidae,Columbina,Columbina_passerina,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524032,Columbiformes,Columbidae,Columbina,Columbina_passerina,Crop,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524031,Columbiformes,Columbidae,Columbina,Columbina_passerina,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524030,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524029,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524028,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524027,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524026,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524025,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524024,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Upper intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524023,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Lower intestine,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
ERR1524022,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia_lanceolata,Gizzard,"11.035278,63.845556",Missing: Not provided,Venezuela,EMP,11.035278,-63.845556
